Gene_ID	start	end	strand
MPAO1_07850	1653184	1654674	+
MPAO1_07855	1654827	1656011	+
MPAO1_07860	1656140	1656805	+
MPAO1_07865	1657029	1658600	-
MPAO1_07870	1658803	1659012	-
MPAO1_07875	1659218	1659856	+
MPAO1_07880	1660107	1661108	+
MPAO1_07885	1661112	1661936	+
MPAO1_07890	1661933	1662682	+
MPAO1_07895	1662836	1663429	+
MPAO1_07900	1663548	1664519	+
MPAO1_07905	1664597	1665745	+
MPAO1_07910	1665766	1666554	+
MPAO1_07915	1666551	1667375	+
MPAO1_07920	1667416	1667631	+
MPAO1_07925	1667811	1668149	-
MPAO1_07930	1668201	1668512	-
MPAO1_07935	1668641	1669012	-
MPAO1_07940	1669014	1669574	-
MPAO1_07945	1669592	1670296	-
MPAO1_07950	1670407	1670964	-
MPAO1_07955	1671244	1671696	+
MPAO1_07960	1672059	1673075	+
MPAO1_07965	1673612	1674505	-
MPAO1_07970	1674601	1674990	+
MPAO1_07975	1674977	1675663	+
MPAO1_07980	1675792	1676571	+
MPAO1_07985	1676568	1677464	+
MPAO1_07990	1677563	1677856	+
MPAO1_07995	1677972	1678883	+
MPAO1_08000	1679000	1679770	+
MPAO1_08005	1679790	1680134	-
MPAO1_08010	1680169	1681575	-
MPAO1_08015	1681666	1682409	-
MPAO1_08020	1682694	1684451	+
MPAO1_08025	1684508	1685878	+
MPAO1_08030	1686028	1688511	+
MPAO1_08035	1688518	1689330	-
MPAO1_08040	1689576	1690601	+
MPAO1_08045	1690743	1691840	+
MPAO1_08050	1691833	1692834	+
MPAO1_08055	1692852	1693964	+
MPAO1_08060	1693965	1694363	-
MPAO1_08065	1694457	1695041	-
MPAO1_08070	1695077	1695343	-
MPAO1_08075	1695553	1695822	+
MPAO1_08080	1695942	1696160	+
MPAO1_08085	1696237	1696752	+
MPAO1_08090	1696817	1697803	+
MPAO1_08095	1698013	1700688	+
MPAO1_08100	1700774	1701391	+
MPAO1_08105	1701609	1703411	+
MPAO1_08110	1703408	1704739	+
MPAO1_08115	1704736	1706091	+
MPAO1_08120	1706084	1706371	-
MPAO1_08125	1706546	1707031	+
MPAO1_08130	1707132	1708103	+
MPAO1_08135	1708107	1709279	+
MPAO1_08140	1709276	1710409	+
MPAO1_08145	1710463	1710804	+
MPAO1_08150	1710806	1711732	-
MPAO1_08155	1712006	1712782	+
MPAO1_08160	1712865	1713401	-
MPAO1_08165	1713418	1714245	-
MPAO1_08170	1714236	1715150	-
MPAO1_08175	1715147	1716433	-
MPAO1_08180	1716430	1718340	-
MPAO1_08185	1718383	1720530	-
MPAO1_08190	1720758	1721171	-
MPAO1_08195	1721232	1721534	+
MPAO1_08200	1721541	1722236	-
MPAO1_08205	1722289	1723059	-
MPAO1_08210	1723157	1723522	-
MPAO1_08215	1723676	1724002	-
MPAO1_08220	1724363	1725199	+
MPAO1_08225	1725252	1726256	+
MPAO1_08230	1726323	1727117	+
MPAO1_08235	1727138	1727860	+
MPAO1_08240	1727870	1728328	+
MPAO1_08245	1728328	1728957	+
MPAO1_08250	1728957	1730057	+
MPAO1_08255	1730054	1730938	+
MPAO1_08260	1730935	1731750	+
MPAO1_08265	1731800	1732516	+
MPAO1_08270	1732506	1733669	+
MPAO1_08275	1733669	1734226	+
MPAO1_08280	1734217	1734987	+
MPAO1_08285	1735036	1735221	-
MPAO1_08290	1735273	1735419	-
MPAO1_08295	1735509	1735787	-
MPAO1_08300	1735980	1736645	-
MPAO1_08305	1736618	1736694	+
MPAO1_08310	1736745	1737083	-
MPAO1_08315	1737350	1738390	+
MPAO1_08320	1738473	1739588	+
MPAO1_08325	1739614	1740771	+
MPAO1_08330	1740768	1741358	+
MPAO1_08335	1741401	1741919	+
MPAO1_08340	1741973	1742320	-
MPAO1_08345	1742788	1743846	+
MPAO1_08350	1743869	1744879	+
MPAO1_08355	1744884	1745762	-
MPAO1_08360	1745819	1747165	-
MPAO1_08365	1747491	1748732	+
MPAO1_08370	1748916	1750220	+
MPAO1_08375	1750262	1750873	+
MPAO1_08380	1750877	1751668	-
MPAO1_08385	1751697	1752167	-
MPAO1_08390	1752222	1752545	-
MPAO1_08395	1752690	1753388	-
MPAO1_08400	1753520	1754452	+
MPAO1_08405	1754529	1755353	+
MPAO1_08410	1755668	1755973	+
MPAO1_08415	1755975	1757690	+
MPAO1_08420	1757756	1758106	+
MPAO1_08425	1758190	1760328	+
MPAO1_08430	1760417	1761586	+
MPAO1_08435	1761737	1762753	+
MPAO1_08440	1762871	1763305	+
MPAO1_08445	1763342	1763677	-
MPAO1_08450	1763582	1765630	+
MPAO1_08455	1765638	1767824	-
MPAO1_08460	1767893	1768183	+
MPAO1_08465	1768273	1769271	+
MPAO1_08470	1769282	1770448	-
MPAO1_08475	1770540	1771292	-
MPAO1_08480	1771410	1771649	-
MPAO1_08485	1771663	1772655	-
MPAO1_08490	1772659	1773084	-
MPAO1_08495	1773081	1774337	-
MPAO1_08500	1774330	1775244	-
MPAO1_08505	1775246	1776574	-
MPAO1_08510	1776571	1777737	-
MPAO1_08515	1777734	1784792	-
MPAO1_08520	1785273	1785878	+
MPAO1_08525	1786222	1787109	-
MPAO1_08530	1787119	1788897	-
MPAO1_08535	1788894	1789769	-
MPAO1_08540	1790171	1790893	+
MPAO1_08545	1790901	1791815	-
MPAO1_08550	1791904	1792359	+
MPAO1_08555	1792590	1794668	+
MPAO1_08560	1794726	1795226	-
MPAO1_08565	1795292	1796020	-
MPAO1_08570	1796144	1796914	-
MPAO1_08575	1796911	1797744	-
MPAO1_08580	1797738	1798541	-
MPAO1_08585	1798538	1799395	-
MPAO1_08590	1799544	1800434	+
MPAO1_08595	1800438	1802789	-
MPAO1_08600	1802945	1804600	+
MPAO1_08605	1804669	1805124	-
MPAO1_08610	1805174	1805374	-
MPAO1_08615	1805407	1808253	-
MPAO1_08620	1808495	1808803	+
MPAO1_08625	1808857	1809459	+
MPAO1_08630	1810188	1812182	+
MPAO1_08635	1812169	1812372	+
MPAO1_08640	1812399	1813256	+
MPAO1_08645	1813237	1814412	-
MPAO1_08650	1814563	1815033	-
MPAO1_08655	1815030	1815980	-
MPAO1_08660	1816227	1817915	+
MPAO1_08665	1818150	1819838	+
MPAO1_08670	1819868	1820170	+
MPAO1_08675	1820219	1820374	-
MPAO1_08680	1820345	1824325	+
MPAO1_08685	1824398	1825828	-
MPAO1_08690	1826033	1826470	+
MPAO1_08695	1826699	1828765	+
MPAO1_08700	1828775	1829590	+
MPAO1_08705	1829587	1830444	+
MPAO1_08710	1830441	1830644	+
MPAO1_08715	1830632	1831186	+
MPAO1_08720	1831201	1833849	+
MPAO1_08725	1833888	1834301	-
MPAO1_08730	1834381	1834884	+
MPAO1_08735	1834888	1835403	-
MPAO1_08740	1835894	1837015	+
MPAO1_08745	1837018	1837629	+
MPAO1_08750	1837623	1837862	+
MPAO1_08755	1838268	1838582	+
MPAO1_08760	1838601	1839455	+
MPAO1_08765	1839452	1840186	+
MPAO1_08770	1840189	1840779	+
MPAO1_08775	1841025	1842341	+
MPAO1_08780	1842503	1842772	-
MPAO1_08785	1842800	1844122	+
MPAO1_08790	1844291	1844590	+
MPAO1_08795	1844716	1845528	+
MPAO1_08800	1845761	1846183	+
MPAO1_08805	1846180	1846509	+
MPAO1_08810	1846588	1846875	-
MPAO1_08815	1847042	1847425	+
MPAO1_08820	1847494	1851840	+
MPAO1_08825	1851848	1855327	-
MPAO1_08830	1855593	1856180	+
MPAO1_08835	1856247	1857101	+
MPAO1_08840	1857198	1859363	+
MPAO1_08845	1859538	1861412	+
MPAO1_08850	1861473	1861682	-
MPAO1_08855	1861897	1862211	-
MPAO1_08860	1862351	1863286	-
MPAO1_08865	1863373	1864293	-
MPAO1_08870	1864458	1864533	+
MPAO1_08875	1864550	1864626	+
MPAO1_08880	1864883	1865644	+
MPAO1_08885	1866014	1866445	+
MPAO1_08890	1866433	1867179	-
MPAO1_08895	1867283	1867594	+
MPAO1_08900	1867597	1867962	+
MPAO1_08905	1867952	1868431	+
MPAO1_08910	1868445	1870250	-
MPAO1_08915	1870289	1872385	-
MPAO1_08920	1872515	1873477	+
MPAO1_08925	1873538	1874188	-
MPAO1_08930	1874188	1875183	-
MPAO1_08935	1875186	1875983	-
MPAO1_08940	1875970	1876809	-
MPAO1_08945	1876806	1877615	-
MPAO1_08950	1877670	1878728	-
MPAO1_08955	1879092	1879808	+
MPAO1_08960	1879874	1880425	+
MPAO1_08965	1880468	1881757	-
MPAO1_08970	1881926	1882561	-
MPAO1_08975	1882665	1882919	-
MPAO1_08980	1882916	1883731	-
MPAO1_08985	1883793	1884584	-
MPAO1_08990	1884744	1885682	+
MPAO1_08995	1885750	1886919	+
MPAO1_09000	1886983	1887840	-
MPAO1_09005	1887980	1888783	-
MPAO1_09010	1888787	1890148	-
MPAO1_09015	1890291	1890512	-
MPAO1_09020	1890806	1891663	+
MPAO1_09025	1891881	1892192	+
MPAO1_09030	1892189	1893844	+
MPAO1_09035	1893934	1895733	+
MPAO1_09040	1895730	1896356	+
MPAO1_09045	1896465	1896623	+
MPAO1_09050	1896882	1898006	+
MPAO1_09055	1898039	1898305	-
MPAO1_09060	1898587	1900419	-
MPAO1_09065	1900482	1901045	-
MPAO1_09070	1901027	1901854	-
MPAO1_09075	1901861	1902790	-
MPAO1_09080	1902990	1903307	+
MPAO1_09085	1903454	1904095	+
MPAO1_09090	1904200	1905099	-
MPAO1_09095	1905109	1905444	-
MPAO1_09100	1905509	1906273	-
MPAO1_09105	1906420	1907232	+
MPAO1_09110	1907229	1908284	+
MPAO1_09115	1908274	1909665	-
MPAO1_09120	1909882	1910199	-
MPAO1_09125	1910342	1911355	+
MPAO1_09130	1911378	1912022	-
MPAO1_09135	1912019	1912957	-
MPAO1_09140	1912959	1913753	-
MPAO1_09145	1913750	1914895	-
MPAO1_09150	1914962	1916416	-
MPAO1_09155	1916574	1916945	+
MPAO1_09160	1917010	1917570	+
MPAO1_09165	1917551	1918030	-
MPAO1_09170	1918070	1919407	-
MPAO1_09175	1919522	1919962	-
MPAO1_09180	1920091	1920768	-
MPAO1_09185	1920779	1921141	-
MPAO1_09190	1921317	1921616	-
MPAO1_09195	1921618	1922205	-
MPAO1_09200	1922421	1923308	+
MPAO1_09205	1923305	1923934	+
MPAO1_09210	1924107	1924859	+
MPAO1_09215	1924999	1925997	+
MPAO1_09220	1926078	1926608	+
MPAO1_09225	1926723	1926905	+
MPAO1_09230	1926912	1927916	-
MPAO1_09235	1928046	1929872	+
MPAO1_09240	1929975	1930970	+
MPAO1_09245	1931005	1931733	+
MPAO1_09250	1931757	1933178	+
MPAO1_09255	1933236	1933516	+
MPAO1_09260	1933703	1934965	+
MPAO1_09265	1935066	1935998	+
MPAO1_09270	1935991	1936836	+
MPAO1_09275	1936869	1938029	+
MPAO1_09280	1938073	1939437	+
MPAO1_09285	1939532	1939663	-
MPAO1_09290	1939652	1940503	+
MPAO1_09295	1940512	1941369	-
MPAO1_09300	1941556	1943025	+
MPAO1_09305	1943012	1943728	+
MPAO1_09310	1943746	1944408	+
MPAO1_09315	1944498	1944935	-
MPAO1_09320	1945083	1946243	+
MPAO1_09325	1946164	1946334	+
MPAO1_09330	1946336	1946713	+
MPAO1_09335	1946820	1947743	-
MPAO1_09340	1947972	1949186	-
MPAO1_09345	1949225	1950160	-
MPAO1_09350	1950176	1950904	-
MPAO1_09355	1951063	1951803	-
MPAO1_09360	1951868	1952548	-
MPAO1_09365	1952545	1953243	-
MPAO1_09370	1953394	1954728	-
MPAO1_09375	1954838	1955914	+
MPAO1_09380	1956151	1958922	+
MPAO1_09385	1959010	1960095	+
MPAO1_09390	1960095	1961192	+
MPAO1_09395	1961261	1962370	+
MPAO1_09400	1962363	1964603	+
MPAO1_09405	1964603	1965292	+
MPAO1_09410	1965560	1967239	+
MPAO1_09415	1967376	1967660	+
MPAO1_09420	1967691	1967987	+
MPAO1_09425	1968422	1969468	+
MPAO1_09430	1970275	1971585	+
MPAO1_09435	1971659	1972609	+
MPAO1_09440	1972678	1974567	+
MPAO1_09445	1974564	1975139	+
MPAO1_09450	1975142	1976221	+
MPAO1_09455	1976225	1977541	+
MPAO1_09460	1977538	1978773	+
MPAO1_09465	1978770	1979378	+
MPAO1_09470	1979378	1980133	+
MPAO1_09475	1980268	1981401	+
MPAO1_09480	1981416	1982537	+
MPAO1_09485	1982534	1983598	+
MPAO1_09490	1983641	1984882	+
MPAO1_09495	1984891	1985841	+
MPAO1_09500	1985902	1986921	+
MPAO1_09505	1986999	1988080	+
MPAO1_09510	1988671	1990668	+
MPAO1_09515	1990859	1991188	+
MPAO1_09520	1991261	1991336	-
MPAO1_09525	1991405	1992601	-
MPAO1_09530	1992789	1994801	+
MPAO1_09535	1994805	1996304	-
MPAO1_09540	1996354	1997421	-
MPAO1_09545	1997491	1998411	+
MPAO1_09550	1998449	1999933	+
MPAO1_09555	2000135	2000210	+
MPAO1_09560	2000259	2000334	+
MPAO1_09565	2000428	2000503	+
MPAO1_09570	2000550	2000625	+
MPAO1_09575	2000784	2001326	+
MPAO1_09580	2001338	2002195	+
MPAO1_09585	2002308	2002955	+
MPAO1_09590	2002955	2003392	+
MPAO1_09595	2003485	2004444	+
MPAO1_09600	2004459	2005205	-
MPAO1_09605	2005222	2006025	-
MPAO1_09610	2006183	2006632	+
MPAO1_09615	2006676	2008004	-
MPAO1_09620	2008116	2009027	+
MPAO1_09625	2009107	2009484	+
MPAO1_09630	2009577	2010470	-
MPAO1_09635	2010633	2012057	+
MPAO1_09640	2012069	2012707	+
MPAO1_09645	2012779	2013540	+
MPAO1_09650	2013599	2014681	+
MPAO1_09655	2014751	2015863	+
MPAO1_09660	2015965	2016975	+
MPAO1_09665	2017144	2019903	+
MPAO1_09670	2019925	2020782	+
MPAO1_09675	2020872	2021507	+
MPAO1_09680	2021776	2022648	+
MPAO1_09685	2022645	2023934	+
MPAO1_09690	2023938	2024597	+
MPAO1_09695	2024671	2025213	+
MPAO1_09700	2025435	2026940	+
MPAO1_09705	2026957	2028168	+
MPAO1_09710	2028165	2028932	+
MPAO1_09715	2029019	2030995	-
MPAO1_09720	2031000	2031707	-
MPAO1_09725	2031927	2033435	+
MPAO1_09730	2033435	2034652	+
MPAO1_09735	2034657	2035103	+
MPAO1_09740	2035110	2035628	+
MPAO1_09745	2035625	2036014	+
MPAO1_09750	2036011	2036724	+
MPAO1_09755	2036721	2037722	+
MPAO1_09760	2037719	2038867	+
MPAO1_09765	2038869	2039393	+
MPAO1_09770	2039532	2039607	+
MPAO1_09775	2039624	2039700	+
MPAO1_09780	2039815	2039891	+
MPAO1_09785	2040179	2041216	-
MPAO1_09790	2041213	2042331	-
MPAO1_09795	2042546	2044585	+
MPAO1_09800	2044922	2046361	+
MPAO1_09805	2046399	2047298	+
MPAO1_09810	2047299	2048264	-
MPAO1_09815	2048389	2049276	+
MPAO1_09820	2049276	2050256	+
MPAO1_09825	2050253	2051113	+
MPAO1_09830	2051197	2051460	+
MPAO1_09835	2051493	2052293	+
MPAO1_09840	2052312	2054969	+
MPAO1_09845	2054939	2055388	-
MPAO1_09850	2055416	2057380	+
MPAO1_09855	2057439	2058806	+
MPAO1_09860	2058986	2060083	+
MPAO1_09865	2060096	2062477	+
MPAO1_09870	2062548	2063843	-
MPAO1_09875	2063840	2064511	-
MPAO1_09880	2064573	2065652	-
MPAO1_09885	2065706	2067337	-
MPAO1_09890	2067334	2069094	-
MPAO1_09895	2069091	2070113	-
MPAO1_09900	2070106	2070600	-
MPAO1_09905	2070597	2071535	-
MPAO1_09910	2071546	2072526	-
MPAO1_09915	2072866	2073636	+
MPAO1_09920	2073909	2078771	+
MPAO1_09925	2078919	2079362	+
MPAO1_09930	2079405	2079977	+
MPAO1_09935	2079990	2080976	+
MPAO1_09940	2081458	2084304	+
MPAO1_09945	2084282	2087863	+
MPAO1_09950	2087903	2088421	+
MPAO1_09955	2088427	2089794	+
MPAO1_09960	2089772	2090761	+
MPAO1_09965	2090758	2092281	+
MPAO1_09970	2092283	2093653	+
MPAO1_09975	2093694	2093924	-
MPAO1_09980	2094050	2094526	+
MPAO1_09985	2094564	2095040	+
MPAO1_09990	2095157	2097061	-
MPAO1_09995	2097229	2098236	-
MPAO1_10000	2098308	2099288	-
MPAO1_10005	2099282	2099563	+
MPAO1_10010	2099620	2100648	+
MPAO1_10015	2100736	2100948	-
MPAO1_10020	2101124	2101309	-
MPAO1_10025	2101409	2103586	+
MPAO1_10030	2103655	2105085	-
MPAO1_10035	2105396	2105740	+
MPAO1_10040	2106166	2106789	+
MPAO1_10045	2106803	2109028	+
MPAO1_10050	2109039	2110370	-
MPAO1_10055	2110487	2110810	-
MPAO1_10060	2110824	2111204	-
MPAO1_10065	2111208	2111537	-
MPAO1_10070	2111562	2111948	+
MPAO1_10075	2111833	2113215	+
MPAO1_10080	2113400	2114665	-
MPAO1_10085	2114834	2115700	-
MPAO1_10090	2115700	2116632	-
MPAO1_10095	2116649	2117245	-
MPAO1_10100	2117411	2117968	+
MPAO1_10105	2117975	2118253	+
MPAO1_10110	2118621	2120024	+
MPAO1_10115	2120082	2120158	-
MPAO1_10120	2120312	2120533	-
MPAO1_10125	2120665	2121261	-
MPAO1_10130	2121328	2121867	+
MPAO1_10135	2121864	2123081	+
MPAO1_10140	2123110	2124141	-
MPAO1_10145	2124318	2125913	+
MPAO1_10150	2125919	2127499	+
MPAO1_10155	2127520	2129079	+
MPAO1_10160	2129154	2130062	+
MPAO1_10165	2130165	2130971	+
MPAO1_10170	2131015	2131401	-
MPAO1_10175	2131458	2133386	-
MPAO1_10180	2133612	2135534	+
MPAO1_10185	2135684	2136370	+
MPAO1_10190	2136400	2136837	-
MPAO1_10195	2136823	2136954	+
MPAO1_10200	2137045	2137479	+
MPAO1_10205	2137496	2138314	-
MPAO1_10210	2138742	2140889	+
MPAO1_10215	2140920	2142095	+
MPAO1_10220	2142178	2142552	+
MPAO1_10225	2142643	2145249	+
MPAO1_10230	2145356	2145874	+
MPAO1_10235	2146080	2146313	+
MPAO1_10240	2146335	2146820	-
MPAO1_10245	2146832	2147446	-
MPAO1_10250	2147678	2148379	+
MPAO1_10255	2148595	2149593	+
MPAO1_10260	2149605	2150342	+
MPAO1_10265	2150388	2151017	-
MPAO1_10270	2151028	2154474	-
MPAO1_10275	2154614	2156080	+
MPAO1_10280	2156182	2157591	+
MPAO1_10285	2157850	2159187	+
MPAO1_10290	2159191	2160402	+
MPAO1_10295	2160395	2161180	+
MPAO1_10300	2161177	2161851	+
MPAO1_10305	2161851	2162459	+
MPAO1_10310	2162473	2163693	+
MPAO1_10315	2163686	2164714	+
MPAO1_10320	2164711	2164938	+
MPAO1_10325	2165117	2166511	+
MPAO1_10330	2166554	2167276	-
MPAO1_10335	2167273	2167581	-
MPAO1_10340	2167608	2168207	-
MPAO1_10345	2168310	2169560	+
MPAO1_10350	2169553	2170236	+
MPAO1_10355	2170249	2171550	+
MPAO1_10360	2171638	2172171	-
MPAO1_10365	2172302	2174527	+
MPAO1_10370	2174600	2175235	+
MPAO1_10375	2175232	2175672	+
MPAO1_10380	2175672	2176670	+
MPAO1_10385	2176708	2176893	+
MPAO1_10390	2176893	2177657	+
MPAO1_10395	2177657	2178121	+
MPAO1_10400	2178118	2179137	+
MPAO1_10405	2179295	2182468	-
MPAO1_10410	2182478	2182702	+
MPAO1_10415	2183045	2184001	+
MPAO1_10420	2183994	2184686	+
MPAO1_10425	2184679	2185659	+
MPAO1_10430	2185726	2186304	-
MPAO1_10435	2186414	2186950	+
MPAO1_10440	2186964	2187146	+
MPAO1_10445	2187150	2188160	+
MPAO1_10450	2188266	2189204	+
MPAO1_10455	2189227	2189970	+
MPAO1_10460	2190166	2190402	+
MPAO1_10465	2190531	2191775	+
MPAO1_10470	2191775	2192590	+
MPAO1_10475	2192596	2193645	+
MPAO1_10480	2193674	2194306	+
MPAO1_10485	2194299	2195285	+
MPAO1_10490	2195319	2195675	+
MPAO1_10495	2195690	2196466	+
MPAO1_10500	2196692	2197825	-
MPAO1_10505	2197911	2198549	+
MPAO1_10510	2198699	2199595	+
MPAO1_10515	2199660	2200292	+
MPAO1_10520	2200285	2200854	+
MPAO1_10525	2200903	2202558	-
MPAO1_10530	2202879	2203628	+
MPAO1_10535	2203628	2204557	+
MPAO1_10540	2204742	2205938	+
MPAO1_10545	2206011	2206958	-
MPAO1_10550	2207087	2207839	-
MPAO1_10555	2207836	2208264	-
MPAO1_10560	2208336	2209037	-
MPAO1_10565	2209055	2209237	-
MPAO1_10570	2209785	2210912	+
MPAO1_10575	2210988	2214734	+
MPAO1_10580	2214763	2215857	-
MPAO1_10585	2216428	2217444	+
MPAO1_10590	2217465	2218109	+
MPAO1_10595	2218231	2219370	+
MPAO1_10600	2219457	2221067	-
MPAO1_10605	2221397	2221588	-
MPAO1_10610	2221568	2223025	+
MPAO1_10615	2223081	2223389	-
MPAO1_10620	2223485	2224066	-
MPAO1_10625	2224176	2224655	+
MPAO1_10630	2224675	2225634	-
MPAO1_10635	2225656	2226834	-
MPAO1_10640	2226900	2228009	-
MPAO1_10645	2228135	2228725	+
MPAO1_10650	2228736	2229662	-
MPAO1_10655	2229728	2230342	+
MPAO1_10660	2230751	2231974	+
MPAO1_10665	2232030	2233361	-
MPAO1_10670	2233479	2233673	+
MPAO1_10675	2233683	2234450	-
MPAO1_10680	2234471	2235184	-
MPAO1_10685	2235181	2235870	-
MPAO1_10690	2235926	2236711	-
MPAO1_10695	2236771	2237940	-
MPAO1_10700	2238041	2239030	+
MPAO1_10705	2239115	2240752	+
MPAO1_10710	2240764	2241021	-
MPAO1_10715	2241072	2241845	-
MPAO1_10720	2242056	2242892	+
MPAO1_10725	2242943	2243536	+
MPAO1_10730	2243656	2244522	+
MPAO1_10735	2244523	2245554	-
MPAO1_10740	2245551	2246522	-
MPAO1_10745	2246519	2247292	-
MPAO1_10750	2247345	2249501	-
MPAO1_10755	2250138	2250707	+
MPAO1_10760	2250762	2251490	-
MPAO1_10765	2251487	2252587	-
MPAO1_10770	2252580	2253827	-
MPAO1_10775	2254164	2255624	+
MPAO1_10780	2255621	2256247	+
MPAO1_10785	2256244	2256996	+
MPAO1_10790	2256989	2258668	+
MPAO1_10795	2258738	2259586	+
MPAO1_10800	2259583	2259942	+
MPAO1_10805	2259942	2260751	+
MPAO1_10810	2260945	2261583	+
MPAO1_10815	2261669	2262037	+
MPAO1_10820	2262259	2263698	+
MPAO1_10825	2264027	2264611	+
MPAO1_10830	2264608	2265372	+
MPAO1_10835	2265718	2266140	+
MPAO1_10840	2266154	2267980	-
MPAO1_10845	2268143	2268967	-
MPAO1_10850	2269019	2271004	-
MPAO1_10855	2271050	2271844	-
MPAO1_10860	2271865	2273025	-
MPAO1_10865	2273142	2274758	-
MPAO1_10870	2274760	2275638	-
MPAO1_10875	2275711	2277513	-
MPAO1_10880	2277794	2278390	+
MPAO1_10885	2278391	2279155	-
MPAO1_10890	2279388	2279555	-
MPAO1_10895	2279792	2281093	+
MPAO1_10900	2281095	2282006	+
MPAO1_10905	2282015	2282485	-
MPAO1_10910	2282577	2283467	+
MPAO1_10915	2283490	2284131	-
MPAO1_10920	2284177	2285070	+
MPAO1_10925	2285167	2285865	+
MPAO1_10930	2286095	2287012	+
MPAO1_10935	2287012	2287965	+
MPAO1_10940	2287962	2289968	+
MPAO1_10945	2289965	2290735	+
MPAO1_10950	2290816	2291613	+
MPAO1_10955	2291622	2293199	-
MPAO1_10960	2293209	2293697	-
MPAO1_10965	2293784	2294143	-
MPAO1_10970	2294269	2295741	-
MPAO1_10975	2295880	2296683	-
MPAO1_10980	2296930	2298360	+
MPAO1_10985	2298459	2298893	+
MPAO1_10990	2299060	2300082	-
MPAO1_10995	2300132	2301067	-
MPAO1_11000	2301263	2301811	-
MPAO1_11005	2301865	2302305	+
MPAO1_11010	2302318	2302824	-
MPAO1_11015	2302876	2305368	-
MPAO1_11020	2305377	2306060	-
MPAO1_11025	2306071	2306676	+
MPAO1_11030	2306732	2307010	+
MPAO1_11035	2307088	2308059	+
MPAO1_11040	2308183	2308434	-
MPAO1_11045	2308851	2308940	-
MPAO1_11050	2309096	2310226	+
MPAO1_11055	2310269	2310835	+
MPAO1_11060	2310923	2311351	-
MPAO1_11065	2311496	2311951	-
MPAO1_11070	2312037	2313056	-
MPAO1_11075	2313094	2313843	+
MPAO1_11080	2313845	2314699	-
MPAO1_11085	2314796	2315029	+
MPAO1_11090	2315112	2316320	+
MPAO1_11095	2316361	2317707	-
MPAO1_11100	2317883	2318632	+
MPAO1_11105	2318658	2319449	-
MPAO1_11110	2319760	2321463	+
MPAO1_11115	2321830	2322600	-
MPAO1_11120	2322691	2323662	-
MPAO1_11125	2323699	2325138	-
MPAO1_11130	2325135	2326199	-
MPAO1_11135	2326211	2327803	-
MPAO1_11140	2327941	2328900	-
MPAO1_11145	2329030	2329476	+
MPAO1_11150	2329532	2330188	+
MPAO1_11155	2330220	2331347	-
MPAO1_11160	2331488	2332363	-
MPAO1_11165	2332497	2332949	-
MPAO1_11170	2333001	2334212	-
MPAO1_11175	2334397	2334795	+
MPAO1_11180	2334907	2335392	+
MPAO1_11185	2335389	2335880	+
MPAO1_11190	2335899	2338259	-
MPAO1_11195	2338342	2339232	+
MPAO1_11200	2339229	2339711	+
MPAO1_11205	2339721	2340383	-
MPAO1_11210	2340445	2341218	-
MPAO1_11215	2341436	2341511	+
MPAO1_11220	2341514	2341589	+
MPAO1_11225	2341674	2341749	+
MPAO1_11230	2342174	2343751	+
MPAO1_11235	2343818	2344228	-
MPAO1_11240	2344287	2344667	-
MPAO1_11245	2344796	2347243	-
MPAO1_11250	2347396	2348067	+
MPAO1_11255	2348182	2348802	+
MPAO1_11260	2348878	2349810	+
MPAO1_11265	2349807	2350586	+
MPAO1_11270	2350636	2351967	-
MPAO1_11275	2351964	2352644	-
MPAO1_11280	2352770	2352961	+
MPAO1_11285	2353133	2353750	+
MPAO1_11290	2353868	2354698	+
MPAO1_11295	2354765	2355028	-
MPAO1_11300	2355102	2355683	-
MPAO1_11305	2355680	2356423	-
MPAO1_11310	2356557	2357276	+
MPAO1_11315	2357278	2357682	-
MPAO1_11320	2357785	2358489	+
MPAO1_11325	2358547	2358846	-
MPAO1_11330	2359093	2360277	+
MPAO1_11335	2360274	2360756	+
MPAO1_11340	2360844	2361767	-
MPAO1_11345	2361847	2362845	-
MPAO1_11350	2363147	2364463	+
MPAO1_11355	2364915	2365949	+
MPAO1_11360	2366030	2366626	+
MPAO1_11365	2366720	2367010	+
MPAO1_11370	2367099	2367584	-
MPAO1_11375	2368019	2369098	-
MPAO1_11380	2369342	2370937	+
MPAO1_11385	2370959	2372197	-
MPAO1_11390	2372264	2372731	-
MPAO1_11395	2372846	2373064	-
MPAO1_11400	2373073	2373630	-
MPAO1_11405	2373802	2375601	-
MPAO1_11410	2375679	2376338	-
MPAO1_11415	2376493	2377101	+
MPAO1_11420	2377155	2377499	-
MPAO1_11425	2377907	2378305	+
MPAO1_11430	2378386	2379267	+
MPAO1_11435	2379349	2380305	+
MPAO1_11440	2380356	2381639	-
MPAO1_11445	2381631	2381744	+
MPAO1_11450	2381823	2381899	+
MPAO1_11455	2382091	2382528	+
MPAO1_11460	2382533	2383120	+
MPAO1_11465	2383319	2383840	+
MPAO1_11470	2383933	2384103	-
MPAO1_11475	2384190	2384588	+
MPAO1_11480	2384595	2385620	-
MPAO1_11485	2385952	2386191	+
MPAO1_11490	2386278	2387057	+
MPAO1_11495	2387079	2387489	+
MPAO1_11500	2387641	2388123	-
MPAO1_11505	2388129	2389097	-
MPAO1_11510	2389185	2389766	+
MPAO1_11515	2390108	2391007	+
MPAO1_11520	2391055	2391750	-
MPAO1_11525	2392081	2392290	+
